Date,Return
2019-03-01,0.013635762558687814
2019-04-01,0.0454375310679096
2019-05-01,-0.06377161658422725
2019-06-01,0.06440989167271383
2019-07-01,0.020056479292905438
2019-08-01,-0.01674311874752743
2019-09-01,0.014771597752317733
2019-10-01,0.026824341264305218
2019-11-01,0.036198677662389045
2019-12-01,0.0240206871188271
2020-01-01,0.004510813495715027
2020-02-01,-0.07916607837348699
2020-03-01,-0.12998702213319258
2020-04-01,0.13361060571713268
2020-05-01,0.047645056236008454
2020-06-01,0.013275498358839899
2020-07-01,0.06355201276743694
2020-08-01,0.0697965938048366
2020-09-01,-0.04128102595316119
2020-10-01,-0.02103032219727685
2020-11-01,0.10877658379167299
2020-12-01,0.032646398990182846
2021-01-01,-0.0059710622531778945
2021-02-01,0.027805185605099814
2021-03-01,0.041986566340971754
2021-04-01,0.05635915202507635
2021-05-01,0.006566016790874318
2021-06-01,0.019093462943689188
2021-07-01,0.02776404795542553
2021-08-01,0.029759791188467277
2021-09-01,-0.049650067374132356
2021-10-01,0.07359188851859644
2021-11-01,-0.008034811359162175
2021-12-01,0.042584807630929644
2022-01-01,-0.04941322119356539
2022-02-01,-0.029517060120144656
2022-03-01,0.034377063593614476
2022-04-01,-0.08493502706589473
2022-05-01,0.002257224621523557
2022-06-01,-0.08640681977746678
2022-07-01,0.09680484957363156
2022-08-01,-0.04080201781562243
2022-09-01,-0.09615867251460142
2022-10-01,0.08571712659648645
2022-11-01,0.05559162909911963
2022-12-01,-0.061935775898520284
2023-01-01,0.06776806475388786
2023-02-01,-0.02514267656877056
2023-03-01,0.033134850627623225
2023-04-01,0.01985247149904823
2023-05-01,0.004616130726194045
2023-06-01,0.06085922611762573
2023-07-01,0.03656949641956975
2023-08-01,-0.016252136387692295
2023-09-01,-0.05078274663368709
2023-10-01,-0.018257746184033197
2023-11-01,0.09134368592556963
2023-12-01,0.0414329987889035
2024-01-01,0.020045526967815253
2024-02-01,0.052186841679712215
2024-03-01,0.029503261470541275
2024-04-01,-0.03733790206201404
2024-05-01,0.05057970997391559
2024-06-01,0.03195084143978466
2024-07-01,0.015374247845574063
2024-08-01,0.02336566387817607
2024-09-01,0.017882618181128462
2024-10-01,-0.005883843299276381
2024-11-01,0.0596335283449696
2024-12-01,-0.02733385550007239
2025-01-01,0.030312573838056522
2025-02-01,-0.012694837033450312
2025-03-01,-0.05855133603518248
2025-04-01,-0.005688032721808511
2025-05-01,0.06284501787581465
2025-06-01,0.04828711331095703
2025-07-01,0.026055910950950167
2025-08-01,0.020519492148202145
2025-09-01,0.032757089705601095
2025-10-01,0.026676008952081665
2025-11-01,0.0019499283249213573
2025-12-01,-0.0021510839531859727
2026-01-01,0.017736268431891133
2026-02-01,-0.003670647766351509
