Date,Return
2016-04-01,-0.0970487127902091
2016-05-01,0.06276323805761619
2016-06-01,-0.0277754623674471
2016-07-01,0.10768020742254447
2016-08-01,0.01376136754131152
2016-09-01,0.008684663283852867
2016-10-01,0.040277610024042065
2016-11-01,0.005674208976466533
2016-12-01,0.03816461695968365
2017-01-01,0.04039246886872383
2017-02-01,-0.010363671850014522
2017-03-01,0.03562509685750892
2017-04-01,0.03947803820535167
2017-05-01,0.02015712448578877
2017-06-01,-0.007372193457853449
2017-07-01,0.05469255618074231
2017-08-01,0.02847357063061362
2017-09-01,0.001563143737880912
2017-10-01,0.1166600819378083
2017-11-01,0.011902006521647301
2017-12-01,0.021380481859510025
2018-01-01,0.11070833760595078
2018-02-01,-0.01305135597395557
2018-03-01,-0.022088706654187162
2018-04-01,0.024652171114131427
2018-05-01,0.05688600553118106
2018-06-01,0.001997506340479349
2018-07-01,0.07575300286185782
2018-08-01,0.058917802640491956
2018-09-01,0.022078841646781422
2018-10-01,-0.06610131041134393
2018-11-01,0.03819870893492605
2018-12-01,-0.08009018574903803
2019-01-01,0.028157888490278005
2019-02-01,0.07277606178452234
2019-03-01,0.05724988524737973
2019-04-01,0.10734285940017996
2019-05-01,-0.052986496976012876
2019-06-01,0.08712655727660357
2019-07-01,0.017244299140381614
2019-08-01,0.01166807045585827
2019-09-01,0.011845088947853633
2019-10-01,0.031216087886364763
2019-11-01,0.05586960977038413
2019-12-01,0.04529404793553082
2020-01-01,0.07945493259891223
2020-02-01,-0.048288031635208006
2020-03-01,-0.023882629673239064
2020-04-01,0.1363266724601475
2020-05-01,0.022543069085683598
2020-06-01,0.1136524350674537
2020-07-01,0.007370432786725223
2020-08-01,0.10009292824131677
2020-09-01,-0.06514257611722263
2020-10-01,-0.03736991995682082
2020-11-01,0.05729249251600432
2020-12-01,0.04172624008701176
2021-01-01,0.04289168167991497
2021-02-01,0.0018107051759421733
2021-03-01,0.016924994434079244
2021-04-01,0.06960171006614435
2021-05-01,-0.009913538562721702
2021-06-01,0.08749421465138463
2021-07-01,0.05171632052663422
2021-08-01,0.05956275858059645
2021-09-01,-0.06433113286528058
2021-10-01,0.17629107490738427
2021-11-01,-0.0031059590139088655
2021-12-01,0.019193977299147846
2022-01-01,-0.07534478340911432
2022-02-01,-0.0391987521099314
2022-03-01,0.033995144412312994
2022-04-01,-0.09986702282774795
2022-05-01,-0.020358652486985984
2022-06-01,-0.05312045790681308
2022-07-01,0.0930965468273719
2022-08-01,-0.06863994893212289
2022-09-01,-0.1073761452120171
2022-10-01,-0.003306075220847249
2022-11-01,0.09912544509769483
2022-12-01,-0.057396505971557876
2023-01-01,0.033316728577007515
2023-02-01,0.006496818256986225
2023-03-01,0.1587766757592819
2023-04-01,0.0657649999214387
2023-05-01,0.06876931484564652
2023-06-01,0.039265499826051764
2023-07-01,-0.01356675859463008
2023-08-01,-0.02429139315715989
2023-09-01,-0.034603022583542864
2023-10-01,0.07081534726586325
2023-11-01,0.12067072051579175
2023-12-01,-0.00555999046394362
2024-01-01,0.05728123272317487
2024-02-01,0.0403942913717823
2024-03-01,0.01899708817233914
2024-04-01,-0.07461007898952343
2024-05-01,0.066267649726659
2024-06-01,0.07859272436550313
2024-07-01,-0.06398927467223636
2024-08-01,-0.0028922892839352565
2024-09-01,0.033407338213374826
2024-10-01,-0.05565863813608718
2024-11-01,0.04210638606481143
2024-12-01,-0.002636140630622008
2025-01-01,-0.015278651052765713
2025-02-01,-0.043535997996191234
2025-03-01,-0.052513361247237045
2025-04-01,0.05293166193248733
2025-05-01,0.16470163447577102
2025-06-01,0.08246415542920893
2025-07-01,0.07255583849300784
2025-08-01,-0.05025303263458758
2025-09-01,0.023903084000400865
2025-10-01,-0.00027038377100996325
2025-11-01,-0.049825143993146415
2025-12-01,-0.015212806640997223
2026-01-01,-0.11027253387667901
2026-02-01,-0.07472479025257561
